,day,hour,label,points,points_per,center_x,center_y,cluster_count,region_surface,region_vertices
4,1,5,4,343,0.00863936325625913,40.85100981490385,-73.86642477268357,44.0,0.006210256154115717,"[[ 40.8129    -73.8614   ]
 [ 40.8126008 -73.8840247]
 [ 40.8162916 -73.8962205]
 [ 40.8404    -73.9164   ]
 [ 40.8489    -73.9137   ]
 [ 40.8972    -73.8653   ]
 [ 40.8972    -73.8652   ]
 [ 40.8927    -73.8388   ]
 [ 40.8884329 -73.8281895]
 [ 40.8226008 -73.8095781]]"
5,1,5,5,19,0.0004785653115712055,40.96254375,-73.88094791666667,44.0,0.01073294499999974,"[[ 41.0149 -74.0097]
 [ 41.0196 -73.954 ]
 [ 41.0188 -73.9216]
 [ 40.9872 -73.8181]
 [ 40.9827 -73.8123]
 [ 40.9328 -73.8225]
 [ 40.9286 -73.8484]
 [ 40.9256 -73.8853]
 [ 40.9321 -73.9013]]"
6,1,5,6,96,0.0024180142058334592,40.66122723043478,-73.73209872173913,44.0,0.006673608760001155,"[[ 40.6964    -73.7079   ]
 [ 40.5868    -73.6831   ]
 [ 40.5892    -73.7211   ]
 [ 40.6053825 -73.7551326]
 [ 40.7243    -73.7485   ]
 [ 40.7267692 -73.7415208]
 [ 40.7204    -73.7321   ]]"
7,1,5,7,890,0.022417006699914362,40.75807087609649,-73.91895874210526,44.0,0.0016081522849999477,"[[ 40.7695    -73.9352   ]
 [ 40.7914478 -73.9210237]
 [ 40.7764    -73.9084   ]
 [ 40.771     -73.9069   ]
 [ 40.7371    -73.899    ]
 [ 40.7279    -73.9013   ]
 [ 40.7361    -73.9363   ]
 [ 40.7362    -73.9365   ]
 [ 40.7674    -73.9355   ]]"
8,1,5,8,724,0.01823585713566067,40.75177803295475,-73.88057295463776,44.0,0.0022571564420249437,"[[ 40.7251    -73.8917   ]
 [ 40.7679    -73.9056   ]
 [ 40.7745459 -73.9037477]
 [ 40.7757145 -73.873364 ]
 [ 40.7708    -73.8653   ]
 [ 40.7687    -73.8621   ]
 [ 40.7547    -73.8537   ]
 [ 40.722865  -73.8621025]
 [ 40.7207    -73.863    ]
 [ 40.7132    -73.8716   ]
 [ 40.7148    -73.8788   ]
 [ 40.7217    -73.8886   ]]"
9,1,5,9,12,0.0003022517757291824,40.69470833333333,-73.59525833333333,44.0,0.009348059999998938,"[[ 40.7812 -73.5581]
 [ 40.728  -73.5441]
 [ 40.6588 -73.5443]
 [ 40.6323 -73.6242]
 [ 40.6575 -73.6497]
 [ 40.7606 -73.5904]]"
10,1,5,10,122,0.003072893053246688,40.735379564393945,-74.04139503787879,44.0,0.0017999599999998328,"[[ 40.7133 -74.0348]
 [ 40.7111 -74.0745]
 [ 40.7138 -74.082 ]
 [ 40.7297 -74.0732]
 [ 40.7377 -74.0666]
 [ 40.7629 -74.0373]
 [ 40.761  -74.0288]
 [ 40.7589 -74.0234]
 [ 40.7495 -74.0246]
 [ 40.7169 -74.0324]]"
11,1,5,11,4515,0.11372223061810488,40.71592452834039,-74.00423638263429,44.0,0.0006126237299999907,"[[ 40.7322    -74.0001   ]
 [ 40.7151    -73.9841   ]
 [ 40.711     -73.9867   ]
 [ 40.7037    -74.0074   ]
 [ 40.7024    -74.0119   ]
 [ 40.7023    -74.0124   ]
 [ 40.7024    -74.0134   ]
 [ 40.702786  -74.0157731]
 [ 40.705     -74.0175   ]
 [ 40.7064    -74.0179   ]
 [ 40.7094    -74.018    ]
 [ 40.7095    -74.018    ]
 [ 40.7166    -74.0168   ]
 [ 40.7261    -74.0099   ]
 [ 40.7274    -74.0083   ]
 [ 40.7322    -74.0015   ]]"
12,1,5,12,247,0.006221349050425672,40.76644811623932,-73.80019456239316,44.0,0.004463282884820134,"[[ 40.7626    -73.7188   ]
 [ 40.7417906 -73.7553618]
 [ 40.7457    -73.7859   ]
 [ 40.7549    -73.8257   ]
 [ 40.7579    -73.8342   ]
 [ 40.7716    -73.8442   ]
 [ 40.7876014 -73.8459682]
 [ 40.7945457 -73.8184674]
 [ 40.7934184 -73.778797 ]
 [ 40.7805    -73.7495   ]]"
13,1,5,13,3702,0.09324467281245277,40.755602361286606,-73.97200748577589,44.0,0.0005611550000000599,"[[ 40.7682 -73.9702]
 [ 40.7683 -73.9596]
 [ 40.766  -73.9578]
 [ 40.7609 -73.9577]
 [ 40.7603 -73.9581]
 [ 40.7435 -73.9712]
 [ 40.7391 -73.977 ]
 [ 40.7388 -73.9785]
 [ 40.7386 -73.9806]
 [ 40.7386 -73.9807]
 [ 40.7387 -73.9808]
 [ 40.7404 -73.982 ]
 [ 40.7531 -73.9866]
 [ 40.7552 -73.9868]
 [ 40.7657 -73.9804]
 [ 40.7666 -73.9796]
 [ 40.767  -73.9792]]"
14,1,5,14,2357,0.05936728628280691,40.766957550243674,-73.99090956877664,44.0,0.002290635000000191,"[[ 40.7523 -73.9917]
 [ 40.7867 -74.0772]
 [ 40.7915 -74.0727]
 [ 40.796  -74.0153]
 [ 40.7948 -74.0081]
 [ 40.7924 -73.9978]
 [ 40.7804 -73.9874]
 [ 40.7715 -73.9805]
 [ 40.7705 -73.9802]
 [ 40.7638 -73.98  ]
 [ 40.763  -73.9802]
 [ 40.7582 -73.9821]
 [ 40.7566 -73.9845]]"
15,1,5,15,21,0.0005289406075260693,40.90168,-73.98458500000001,44.0,0.006262029999999834,"[[ 40.8494 -74.0405]
 [ 40.9218 -74.0589]
 [ 40.9425 -73.9742]
 [ 40.9164 -73.9474]
 [ 40.9158 -73.9468]
 [ 40.8977 -73.9469]]"
16,1,5,16,5,0.00012593823988715934,41.11644,-73.78474,44.0,0.0038183799999994467,"[[ 41.0638 -73.8495]
 [ 41.1197 -73.8414]
 [ 41.141  -73.7061]
 [ 41.1381 -73.7083]]"
17,1,5,17,1910,0.04810840763689487,40.71516322446581,-73.95189470931521,44.0,0.0006944539850000846,"[[ 40.701     -73.9411   ]
 [ 40.7074    -73.9684   ]
 [ 40.7087085 -73.9702219]
 [ 40.72      -73.9641   ]
 [ 40.7225    -73.9617   ]
 [ 40.724     -73.9602   ]
 [ 40.7276    -73.9439   ]
 [ 40.7277    -73.9424   ]
 [ 40.7249    -73.9368   ]
 [ 40.7210549 -73.9304689]
 [ 40.7011    -73.9398   ]]"
18,1,5,18,261,0.006573976122109718,40.60487858547619,-73.95426292166667,44.0,0.0032294721126498557,"[[ 40.626     -73.9683   ]
 [ 40.6335    -73.9226   ]
 [ 40.6247    -73.9125   ]
 [ 40.6082    -73.9074   ]
 [ 40.5892    -73.9222   ]
 [ 40.5839    -73.9347   ]
 [ 40.578     -73.96     ]
 [ 40.576312  -73.968501 ]
 [ 40.5765081 -73.9929419]
 [ 40.5771    -73.9935   ]]"
19,1,5,19,805,0.020276056621832652,40.739091321144755,-73.94975164402706,44.0,0.0006393100000000406,"[[ 40.7482 -73.9567]
 [ 40.7574 -73.9303]
 [ 40.7536 -73.9245]
 [ 40.7223 -73.949 ]
 [ 40.7237 -73.9519]
 [ 40.7264 -73.9563]
 [ 40.7276 -73.9572]
 [ 40.7308 -73.9594]
 [ 40.7311 -73.9595]
 [ 40.7434 -73.9587]
 [ 40.7479 -73.957 ]]"
20,1,5,20,135,0.003400332476953302,40.71701736193745,-74.18592784355454,44.0,0.0062801499999993035,"[[ 40.812  -74.1983]
 [ 40.7566 -74.1563]
 [ 40.7401 -74.1567]
 [ 40.7124 -74.164 ]
 [ 40.6916 -74.1769]
 [ 40.6909 -74.1774]
 [ 40.6907 -74.1776]
 [ 40.6879 -74.1811]
 [ 40.6877 -74.1815]
 [ 40.6868 -74.1935]
 [ 40.6957 -74.2276]
 [ 40.7625 -74.2247]
 [ 40.7754 -74.2214]]"
21,1,5,21,5,0.00012593823988715934,41.00598,-74.13795999999999,44.0,0.003573475000000777,"[[ 41.1046 -74.1618]
 [ 40.9476 -74.0974]
 [ 40.9603 -74.1418]
 [ 40.9979 -74.1539]]"
22,1,5,22,2321,0.058460530955619365,40.775478236566656,-73.95498764538294,44.0,0.0005885772100000934,"[[ 40.7541    -73.949    ]
 [ 40.7677    -73.9683   ]
 [ 40.77      -73.9688   ]
 [ 40.7748    -73.9657   ]
 [ 40.7869    -73.9567   ]
 [ 40.7888    -73.9551   ]
 [ 40.788     -73.9473   ]
 [ 40.783     -73.9444   ]
 [ 40.7779    -73.9438   ]
 [ 40.7554496 -73.9433957]]"
23,1,5,23,33,0.0008311923832552517,42.61311210000001,-73.8065006,44.0,,
24,1,5,24,346,0.008714926200191426,40.63057664456406,-74.01504671470627,44.0,0.0019837108049998034,"[[ 40.5991    -73.9992   ]
 [ 40.6131    -74.0366   ]
 [ 40.6258    -74.0371   ]
 [ 40.6386    -74.0359   ]
 [ 40.6583    -74.002    ]
 [ 40.6459    -73.9953   ]
 [ 40.613     -73.9862   ]
 [ 40.6049772 -73.9934061]]"
25,1,5,25,4,0.00010075059190972747,40.55725,-74.35464999999999,44.0,0.006173460000000081,"[[ 40.488  -74.4378]
 [ 40.6328 -74.3193]
 [ 40.5987 -74.2978]
 [ 40.5095 -74.3637]]"
26,1,5,26,391,0.00984837035917586,40.71011751830986,-73.84364655211267,44.0,0.0025910607184654495,"[[ 40.7092563 -73.8201394]
 [ 40.6578815 -73.8362459]
 [ 40.6644    -73.8519   ]
 [ 40.6951    -73.8664   ]
 [ 40.7049    -73.8676   ]
 [ 40.728     -73.8614   ]
 [ 40.7332    -73.86     ]
 [ 40.7371    -73.8569   ]
 [ 40.7405485 -73.842789 ]
 [ 40.7155    -73.8209   ]]"
27,1,5,27,995,0.025061709737544707,40.68130396161616,-73.94525182265512,44.0,0.0012582799999998932,"[[ 40.6717 -73.9192]
 [ 40.6649 -73.923 ]
 [ 40.6587 -73.9301]
 [ 40.6542 -73.9384]
 [ 40.67   -73.9586]
 [ 40.6719 -73.9591]
 [ 40.6777 -73.9601]
 [ 40.6943 -73.9613]
 [ 40.6988 -73.9533]
 [ 40.6998 -73.9509]
 [ 40.6999 -73.9501]
 [ 40.6902 -73.9292]
 [ 40.6896 -73.9284]
 [ 40.684  -73.9253]]"
28,1,5,28,996,0.02508689738552214,40.6984475947063,-73.91971428066232,44.0,0.0016732489000000083,"[[ 40.6781   -73.9204  ]
 [ 40.6986   -73.9399  ]
 [ 40.7057   -73.9373  ]
 [ 40.7065   -73.937   ]
 [ 40.723158 -73.912637]
 [ 40.7225   -73.9069  ]
 [ 40.7142   -73.8958  ]
 [ 40.703    -73.8814  ]
 [ 40.7012   -73.8819  ]
 [ 40.6787   -73.9035  ]
 [ 40.6744   -73.9083  ]
 [ 40.6756   -73.9138  ]]"
29,1,5,29,26,0.0006548788474132286,40.92554653333333,-73.77764962916666,44.0,0.007444016359999234,"[[ 40.953     -73.7095   ]
 [ 40.8662112 -73.7895774]
 [ 40.9038    -73.813    ]
 [ 40.993     -73.783    ]
 [ 40.999     -73.7418   ]]"
30,1,5,30,30,0.000755629439322956,40.75433686190476,-73.68974750952381,44.0,0.00668549884000021,"[[ 40.7285    -73.645    ]
 [ 40.7048    -73.6726   ]
 [ 40.7294    -73.7127   ]
 [ 40.7327778 -73.7177778]
 [ 40.7903    -73.728    ]
 [ 40.8135    -73.7271   ]
 [ 40.8098    -73.6672   ]
 [ 40.7807    -73.6518   ]]"
31,1,5,31,28,0.0007052541433680922,40.61623946666666,-74.11077561111111,44.0,0.0065495675101703375,"[[ 40.5639366 -74.1163373]
 [ 40.6125891 -74.17799  ]
 [ 40.6146    -74.1771   ]
 [ 40.6616    -74.1202   ]
 [ 40.6465873 -74.084937 ]
 [ 40.612     -74.0641   ]
 [ 40.5903825 -74.0668076]]"
32,1,5,32,4,0.00010075059190972747,40.72655,-74.42895,44.0,0.003576824999999864,"[[ 40.6877 -74.4303]
 [ 40.7603 -74.4978]
 [ 40.7356 -74.3763]]"
33,1,5,33,11,0.0002770641277517505,41.01564444444445,-73.6665888888889,44.0,0.003588925000000273,"[[ 41.0469 -73.5412]
 [ 40.9894 -73.6719]
 [ 41.0168 -73.718 ]
 [ 41.0261 -73.6948]]"
34,1,5,34,363,0.009143116215807767,40.646705004935576,-73.96141084242383,44.0,0.0010878549999999224,"[[ 40.6281 -73.96  ]
 [ 40.6294 -73.9728]
 [ 40.6444 -73.9824]
 [ 40.6454 -73.9819]
 [ 40.6485 -73.9793]
 [ 40.6675 -73.9608]
 [ 40.6666 -73.9559]
 [ 40.6655 -73.9531]
 [ 40.6559 -73.9436]
 [ 40.6319 -73.944 ]]"
35,1,5,35,12,0.0003022517757291824,40.7477,-74.282225,44.0,0.002698879999999523,"[[ 40.8103 -74.2885]
 [ 40.7388 -74.2585]
 [ 40.7286 -74.2604]
 [ 40.7118 -74.2904]
 [ 40.7345 -74.3106]]"
36,1,5,36,1966,0.04951891592363105,40.655850000556725,-73.79474433215502,44.0,0.004487275483530476,"[[ 40.5871898 -73.8111059]
 [ 40.5805104 -73.8361535]
 [ 40.6853    -73.8256   ]
 [ 40.6908    -73.8095   ]
 [ 40.6828    -73.7816   ]
 [ 40.6655    -73.7717   ]
 [ 40.6456    -73.7766   ]]"
37,1,5,37,1431,0.036043524255705,40.688492053197294,-73.9936440482073,44.0,0.0007122649999996909,"[[ 40.6749 -73.9983]
 [ 40.6751 -74.0178]
 [ 40.6958 -74.0038]
 [ 40.7024 -73.9945]
 [ 40.7039 -73.9905]
 [ 40.7039 -73.9903]
 [ 40.7038 -73.9883]
 [ 40.7034 -73.9812]
 [ 40.7021 -73.9811]
 [ 40.6781 -73.9826]
 [ 40.6773 -73.9827]]"
38,1,5,38,184,0.004634527227847463,40.65549675416667,-73.90248050520833,44.0,0.0015092238084748286,"[[ 40.6519    -73.9298   ]
 [ 40.665306  -73.9124755]
 [ 40.6770477 -73.8912474]
 [ 40.6773    -73.8875   ]
 [ 40.6747    -73.8789   ]
 [ 40.6679    -73.8732   ]
 [ 40.6478738 -73.8795192]
 [ 40.6369    -73.8868   ]
 [ 40.6358    -73.8879   ]
 [ 40.6367    -73.8972   ]
 [ 40.6415    -73.9245   ]
 [ 40.6416    -73.9246   ]]"
39,1,5,39,3,7.55629439322956e-05,40.794666666666664,-73.41973333333334,44.0,0.0011851150000004415,"[[ 40.8354 -73.3875]
 [ 40.7635 -73.425 ]
 [ 40.7851 -73.4467]]"
40,1,5,40,1729,0.0435494433529797,40.78398854555428,-73.97683536321338,44.0,0.0003673739599999339,"[[ 40.7788    -73.9683   ]
 [ 40.7717    -73.9785   ]
 [ 40.7739    -73.984    ]
 [ 40.7744    -73.9845   ]
 [ 40.7785    -73.9859   ]
 [ 40.7819    -73.985    ]
 [ 40.7833    -73.9844   ]
 [ 40.789     -73.981    ]
 [ 40.7895    -73.9807   ]
 [ 40.7912    -73.9795   ]
 [ 40.7957    -73.9756   ]
 [ 40.7958    -73.9755   ]
 [ 40.7966    -73.9741   ]
 [ 40.7966    -73.9726   ]
 [ 40.7952    -73.9661   ]
 [ 40.7942    -73.9629   ]
 [ 40.7917    -73.9626   ]
 [ 40.7827725 -73.9653627]]"
41,1,5,41,183,0.004609339579870032,40.719571578,-73.80192125399999,44.0,0.0021967246951102234,"[[ 40.6956234 -73.7941863]
 [ 40.6969    -73.813    ]
 [ 40.7026    -73.8152   ]
 [ 40.7228    -73.8219   ]
 [ 40.7319    -73.8244   ]
 [ 40.7428    -73.8263   ]
 [ 40.7439    -73.8254   ]
 [ 40.7443    -73.8188   ]
 [ 40.7307    -73.7798   ]
 [ 40.7144    -73.759    ]
 [ 40.6984364 -73.7606881]]"
42,1,5,42,3,7.55629439322956e-05,40.84653333333333,-74.1408,44.0,0.0004896300000005545,"[[ 40.8839 -74.1541]
 [ 40.8191 -74.1223]
 [ 40.8366 -74.146 ]]"
43,1,5,43,1,2.5187647977431868e-05,40.8087,-73.1695,44.0,,
0,1,6,0,2904,0.05808,40.67928502560018,-73.98614024721145,40.0,0.0016447153550000243,"[[ 40.6741    -74.0168   ]
 [ 40.7058    -73.9964   ]
 [ 40.7036    -73.9803   ]
 [ 40.6897    -73.9725   ]
 [ 40.6781    -73.9708   ]
 [ 40.6617743 -73.971089 ]
 [ 40.6525    -73.9731   ]
 [ 40.6515    -73.9748   ]
 [ 40.6536    -73.981    ]
 [ 40.6588    -73.9962   ]]"
1,1,6,1,24,0.00048,40.99684047619047,-73.75712857142857,40.0,0.013845124999998942,"[[ 40.9259 -73.7689]
 [ 40.9894 -73.8185]
 [ 41.1065 -73.8608]
 [ 41.0169 -73.718 ]
 [ 40.9857 -73.6823]
 [ 40.9738 -73.674 ]
 [ 40.9678 -73.6791]
 [ 40.9606 -73.6868]]"
2,1,6,2,224,0.00448,40.702321909615385,-73.75314178846153,40.0,0.007117169999999453,"[[ 40.7196 -73.7944]
 [ 40.7619 -73.7598]
 [ 40.6928 -73.695 ]
 [ 40.6611 -73.704 ]
 [ 40.6298 -73.7196]
 [ 40.6347 -73.7396]
 [ 40.6586 -73.7588]
 [ 40.7061 -73.7901]]"
3,1,6,3,9590,0.1918,40.73130882126711,-73.98508087673727,40.0,0.0009003949999997861,"[[ 40.7538 -73.9835]
 [ 40.7525 -73.9745]
 [ 40.7523 -73.9741]
 [ 40.7487 -73.9708]
 [ 40.7258 -73.9745]
 [ 40.7133 -73.9783]
 [ 40.7105 -73.9865]
 [ 40.7102 -73.9965]
 [ 40.712  -73.9996]
 [ 40.7198 -74.0006]
 [ 40.7207 -74.0006]
 [ 40.7413 -73.9931]
 [ 40.7528 -73.9857]
 [ 40.7529 -73.9855]]"
4,1,6,4,376,0.00752,40.85398031679629,-73.85677037171725,40.0,0.009539797569364981,"[[ 40.924     -73.8537   ]
 [ 40.9114    -73.7806   ]
 [ 40.8473226 -73.7865218]
 [ 40.8226008 -73.8095781]
 [ 40.8126008 -73.8840247]
 [ 40.8453781 -73.8909693]
 [ 40.8615    -73.8912   ]
 [ 40.8678    -73.8893   ]
 [ 40.8758    -73.8863   ]
 [ 40.905     -73.8724   ]]"
5,1,6,5,628,0.01256,40.618539979454994,-73.96244829090917,40.0,0.0068601250000004,"[[ 40.5612 -73.9125]
 [ 40.5787 -74.0083]
 [ 40.6067 -74.0032]
 [ 40.644  -73.9841]
 [ 40.6447 -73.9836]
 [ 40.6481 -73.9804]
 [ 40.6532 -73.9641]
 [ 40.6502 -73.9447]
 [ 40.6362 -73.9217]
 [ 40.6262 -73.9111]
 [ 40.6069 -73.9053]]"
6,1,6,6,1263,0.02526,40.68010848318342,-73.96022716433201,40.0,0.001022327664999799,"[[ 40.6997716 -73.9753359]
 [ 40.701     -73.9588   ]
 [ 40.6898    -73.9524   ]
 [ 40.675     -73.9458   ]
 [ 40.6621    -73.943    ]
 [ 40.6546    -73.947    ]
 [ 40.6495482 -73.9559714]
 [ 40.6502    -73.961    ]
 [ 40.6761    -73.9702   ]
 [ 40.6867    -73.9725   ]]"
7,1,6,7,1611,0.03222,40.817193068930614,-73.94735776598161,40.0,0.005744099999999877,"[[ 40.7861 -73.9427]
 [ 40.849  -74.0232]
 [ 40.8751 -74.0015]
 [ 40.8889 -73.9628]
 [ 40.8153 -73.916 ]
 [ 40.8032 -73.9129]
 [ 40.7882 -73.9378]]"
8,1,6,8,456,0.00912,40.69316799909605,-73.88067743540961,40.0,0.004500334973400174,"[[ 40.6666    -73.8484   ]
 [ 40.6404    -73.8826   ]
 [ 40.6413    -73.8965   ]
 [ 40.643715  -73.9006921]
 [ 40.723158  -73.912637 ]
 [ 40.7294    -73.911    ]
 [ 40.7331    -73.8959   ]
 [ 40.7245    -73.8692   ]
 [ 40.7138    -73.8585   ]
 [ 40.6974    -73.847    ]
 [ 40.67677   -73.8437461]
 [ 40.6712    -73.8451   ]]"
9,1,6,9,13,0.00026,40.77165384615385,-74.24945384615384,40.0,0.005257960000000147,"[[ 40.8299 -74.205 ]
 [ 40.8276 -74.1844]
 [ 40.7321 -74.2529]
 [ 40.7242 -74.2595]
 [ 40.7251 -74.2731]
 [ 40.7319 -74.2814]
 [ 40.7587 -74.2997]
 [ 40.8128 -74.2483]]"
10,1,6,10,13,0.00026,40.71135384615385,-73.61713076923077,40.0,0.01108352000000045,"[[ 40.7364 -73.6747]
 [ 40.7763 -73.5592]
 [ 40.6706 -73.5518]
 [ 40.6344 -73.5851]
 [ 40.6517 -73.6234]
 [ 40.7201 -73.6727]]"
11,1,6,11,1674,0.03348,40.69068863319364,-73.93192627525396,40.0,0.00246191825000032,"[[ 40.7065    -73.9054   ]
 [ 40.6816    -73.904    ]
 [ 40.6704    -73.9059   ]
 [ 40.6547    -73.9127   ]
 [ 40.6445    -73.9273   ]
 [ 40.667471  -73.9435662]
 [ 40.681     -73.9511   ]
 [ 40.6972    -73.9531   ]
 [ 40.7003    -73.9523   ]
 [ 40.7129    -73.9458   ]
 [ 40.713     -73.9445   ]
 [ 40.7117    -73.9175   ]]"
12,1,6,12,481,0.00962,40.71739347938109,-73.83134545114545,40.0,0.002688819770070138,"[[ 40.6889    -73.8162   ]
 [ 40.6932    -73.8286   ]
 [ 40.722865  -73.8621025]
 [ 40.7287    -73.8613   ]
 [ 40.733     -73.8601   ]
 [ 40.7376    -73.854    ]
 [ 40.7405485 -73.842789 ]
 [ 40.7415    -73.8141   ]
 [ 40.7348246 -73.7934668]
 [ 40.6956234 -73.7941863]
 [ 40.69      -73.809    ]]"
13,1,6,13,1992,0.03984,40.653774558620746,-73.79238659825492,40.0,0.003799284879999404,"[[ 40.6847    -73.8315   ]
 [ 40.6866    -73.7989   ]
 [ 40.6759206 -73.7849649]
 [ 40.6065    -73.745    ]
 [ 40.5936    -73.754    ]
 [ 40.6533    -73.8306   ]
 [ 40.6578815 -73.8362459]]"
14,1,6,14,2953,0.05906,40.76813030661068,-73.988128819927,40.0,0.0007667050000000708,"[[ 40.7562 -73.9872]
 [ 40.7533 -73.9964]
 [ 40.7539 -73.9995]
 [ 40.7558 -74.0021]
 [ 40.7595 -74.0033]
 [ 40.7834 -74.0039]
 [ 40.7907 -74.001 ]
 [ 40.7907 -73.9999]
 [ 40.78   -73.9731]
 [ 40.7714 -73.9772]]"
15,1,6,15,8,0.00016,40.7453625,-73.417475,40.0,0.015084639999999462,"[[ 40.8024 -73.2676]
 [ 40.657  -73.4256]
 [ 40.7253 -73.5191]
 [ 40.7925 -73.3749]]"
16,1,6,16,6157,0.12314,40.73971639983366,-74.00018931711288,40.0,0.0006280099999998962,"[[ 40.7548 -74.0066]
 [ 40.757  -73.9937]
 [ 40.757  -73.9933]
 [ 40.7569 -73.9924]
 [ 40.7543 -73.986 ]
 [ 40.7541 -73.9858]
 [ 40.7538 -73.9858]
 [ 40.747  -73.9868]
 [ 40.727  -73.9954]
 [ 40.7242 -73.9971]
 [ 40.7221 -73.9984]
 [ 40.7227 -74.0034]
 [ 40.7228 -74.0038]
 [ 40.7266 -74.0082]
 [ 40.7291 -74.0106]
 [ 40.7477 -74.0106]]"
17,1,6,17,13,0.00026,40.937023076923076,-73.83313846153845,40.0,0.002335060000000109,"[[ 40.9301 -73.8134]
 [ 40.9089 -73.8118]
 [ 40.9092 -73.8173]
 [ 40.9498 -73.8673]
 [ 40.9707 -73.8772]
 [ 41.0104 -73.88  ]]"
18,1,6,18,2829,0.05658,40.7227688336557,-73.95277118311512,40.0,0.0012764467999999407,"[[ 40.7210549 -73.9304689]
 [ 40.7143    -73.9292   ]
 [ 40.71      -73.9383   ]
 [ 40.7078    -73.9462   ]
 [ 40.7065    -73.9521   ]
 [ 40.7059    -73.9668   ]
 [ 40.7087085 -73.9702219]
 [ 40.7482    -73.9572   ]
 [ 40.7492    -73.9555   ]
 [ 40.7554496 -73.9433957]
 [ 40.7541    -73.9423   ]
 [ 40.7494    -73.9405   ]]"
19,1,6,19,2807,0.05614,40.76000876045629,-73.97159114600487,40.0,0.0004455999999998581,"[[ 40.7557 -73.9857]
 [ 40.7587 -73.9873]
 [ 40.7594 -73.9871]
 [ 40.7596 -73.987 ]
 [ 40.7651 -73.984 ]
 [ 40.7659 -73.983 ]
 [ 40.7662 -73.9824]
 [ 40.7708 -73.9683]
 [ 40.7713 -73.9664]
 [ 40.7681 -73.9619]
 [ 40.7672 -73.9608]
 [ 40.7644 -73.9585]
 [ 40.7627 -73.9576]
 [ 40.7615 -73.9572]
 [ 40.7607 -73.957 ]
 [ 40.7564 -73.9606]
 [ 40.7495 -73.9668]
 [ 40.7487 -73.9725]
 [ 40.752  -73.9789]
 [ 40.7552 -73.9848]]"
20,1,6,20,138,0.00276,40.744418966666665,-74.03999751666666,40.0,0.00486844500000027,"[[ 40.7195 -74.0872]
 [ 40.8057 -74.078 ]
 [ 40.7977 -74.052 ]
 [ 40.7784 -74.0148]
 [ 40.7169 -74.0324]
 [ 40.7127 -74.0348]
 [ 40.7124 -74.0382]
 [ 40.7131 -74.0631]]"
21,1,6,21,33,0.00066,40.61146095441176,-74.13118118823529,40.0,0.008449939438569452,"[[ 40.5542718 -74.1515318]
 [ 40.6132    -74.1786   ]
 [ 40.6367701 -74.1587547]
 [ 40.6814    -74.1036   ]
 [ 40.6465873 -74.084937 ]
 [ 40.6045639 -74.0652649]
 [ 40.5903825 -74.0668076]
 [ 40.5684    -74.1068   ]]"
22,1,6,22,299,0.00598,40.84810576717346,-73.92144557658523,40.0,0.0017718308400000576,"[[ 40.8514    -73.9409   ]
 [ 40.8722736 -73.9254271]
 [ 40.872     -73.9165   ]
 [ 40.8718    -73.9155   ]
 [ 40.8645    -73.901    ]
 [ 40.8613    -73.8988   ]
 [ 40.8162916 -73.8962205]
 [ 40.8151    -73.9065   ]
 [ 40.8255    -73.9252   ]
 [ 40.8474    -73.9398   ]]"
23,1,6,23,11,0.00022,40.85083636363636,-74.10101818181819,40.0,0.0027573000000010862,"[[ 40.8096 -74.1044]
 [ 40.8916 -74.1234]
 [ 40.9434 -74.0711]
 [ 40.8615 -74.0897]
 [ 40.8115 -74.1038]]"
24,1,6,24,3077,0.06154,40.71379523665017,-74.00917827057462,40.0,0.00033486307499993196,"[[ 40.7017    -74.0116   ]
 [ 40.702786  -74.0157731]
 [ 40.706     -74.018    ]
 [ 40.711     -74.0181   ]
 [ 40.7163    -74.0168   ]
 [ 40.7257    -74.011    ]
 [ 40.7263    -74.0094   ]
 [ 40.7264    -74.009    ]
 [ 40.7248    -74.0044   ]
 [ 40.723     -74.0013   ]
 [ 40.7218    -74.0009   ]
 [ 40.7182    -74.       ]
 [ 40.7084    -74.0005   ]
 [ 40.7075    -74.001    ]
 [ 40.7057505 -74.0029056]]"
25,1,6,25,386,0.00772,40.63278458889372,-74.01538696177289,40.0,0.0015153950000002814,"[[ 40.6213 -73.9917]
 [ 40.6106 -74.0104]
 [ 40.6114 -74.0323]
 [ 40.6125 -74.0339]
 [ 40.6213 -74.0402]
 [ 40.6388 -74.036 ]
 [ 40.6476 -74.0219]
 [ 40.6565 -74.0035]
 [ 40.6564 -74.0034]
 [ 40.6325 -73.9939]]"
26,1,6,26,636,0.01272,40.75666814028468,-73.87485254821762,40.0,0.001219058685000493,"[[ 40.7416    -73.8579   ]
 [ 40.7365804 -73.8783932]
 [ 40.739     -73.8888   ]
 [ 40.7594    -73.8965   ]
 [ 40.7732    -73.886    ]
 [ 40.7733    -73.8857   ]
 [ 40.7757145 -73.873364 ]
 [ 40.7714    -73.866    ]
 [ 40.7688    -73.8622   ]
 [ 40.7683    -73.8616   ]
 [ 40.7548    -73.8537   ]
 [ 40.7462    -73.8531   ]]"
27,1,6,27,2,4e-05,40.569599999999994,-74.5761,40.0,,
